,0
6891,1
6892,1
6893,0
6894,0
6895,0
6896,1
6897,1
6898,0
6899,0
6900,0
6901,0
6902,1
6903,0
6904,0
6905,0
6906,1
6907,1
6908,0
6909,0
6910,1
6911,0
6912,0
6913,0
6914,0
6915,0
6916,1
6917,1
6918,1
6919,1
6920,0
6921,1
6922,1
6923,0
6924,0
6925,0
6926,0
6927,0
6928,1
6929,1
6930,1
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,1
6941,0
6942,1
6943,0
6944,0
6945,1
6946,0
6947,0
6948,0
6949,0
6950,1
6951,0
6952,0
6953,0
6954,1
6955,0
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,0
6966,1
6967,0
6968,1
6969,0
6970,1
6971,0
6972,1
6973,0
6974,0
6975,0
6976,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,0
6988,0
6989,0
6990,1
6991,1
6992,1
6993,1
6994,1
6995,0
6996,0
6997,0
6998,1
6999,0
7000,0
7001,0
7002,0
7003,1
7004,0
7005,0
7006,0
7007,0
7008,1
7009,1
7010,0
7011,0
7012,0
7013,1
7014,1
7015,0
7016,0
7017,0
7018,1
7019,1
7020,1
7021,0
7022,0
7023,0
7024,0
7025,0
7026,1
7027,0
7028,0
7029,0
7030,1
7031,0
7032,1
7033,0
7034,1
7035,1
7036,1
7037,1
7038,0
7039,1
7040,0
7041,0
7042,1
7043,1
7044,0
7045,0
7046,0
7047,1
7048,0
7049,0
7050,0
7051,1
7052,0
7053,1
7054,0
7055,1
7056,0
7057,0
7058,0
7059,0
7060,0
7061,1
7062,0
7063,0
7064,0
7065,0
7066,0
7067,0
7068,0
7069,0
7070,0
7071,1
7072,0
7073,0
7074,0
7075,1
7076,0
7077,0
7078,1
7079,0
7080,1
7081,0
7082,0
7083,0
7084,1
7085,0
7086,1
7087,0
7088,1
7089,1
7090,0
7091,1
7092,1
7093,0
7094,1
7095,1
7096,1
7097,1
7098,0
7099,0
7100,0
7101,1
7102,1
7103,0
7104,1
7105,0
7106,0
7107,1
7108,1
7109,0
7110,1
7111,0
7112,0
7113,0
7114,0
7115,0
7116,0
7117,0
7118,1
7119,0
7120,1
7121,0
7122,0
7123,1
7124,0
7125,0
7126,1
7127,0
7128,0
7129,1
7130,0
7131,0
7132,1
7133,0
7134,1
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,1
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,1
7151,0
7152,0
7153,0
7154,1
7155,1
7156,0
7157,0
7158,1
7159,1
7160,0
7161,0
7162,1
7163,0
7164,0
7165,1
7166,1
7167,0
7168,0
7169,1
7170,1
7171,1
7172,0
7173,0
7174,0
7175,0
7176,1
7177,0
7178,1
7179,1
7180,0
7181,0
7182,0
7183,1
7184,1
7185,0
7186,1
7187,0
7188,1
7189,0
7190,0
7191,0
7192,0
7193,0
7194,1
7195,0
7196,0
7197,0
7198,0
7199,1
7200,1
7201,0
7202,0
7203,0
7204,1
7205,0
7206,1
7207,1
7208,1
7209,1
7210,1
7211,1
7212,1
7213,0
7214,0
7215,0
7216,1
7217,0
7218,0
7219,0
7220,1
7221,1
7222,0
7223,0
7224,0
7225,0
7226,1
7227,0
7228,0
7229,0
7230,0
7231,1
7232,0
7233,0
7234,0
7235,1
7236,1
7237,1
7238,0
7239,1
7240,0
7241,1
7242,0
7243,0
7244,0
7245,0
7246,0
7247,1
7248,0
7249,1
7250,0
7251,1
7252,1
7253,0
7254,1
7255,0
7256,0
7257,0
7258,0
7259,1
7260,1
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,1
7270,0
7271,0
7272,1
7273,0
7274,1
7275,0
7276,1
7277,1
7278,0
7279,1
7280,1
7281,1
7282,0
7283,0
7284,1
7285,0
7286,0
7287,0
7288,1
7289,0
7290,0
7291,1
7292,0
7293,0
7294,1
7295,0
7296,1
7297,0
7298,1
7299,1
7300,1
7301,0
7302,0
7303,1
7304,0
7305,0
7306,1
7307,0
7308,1
7309,0
7310,1
7311,0
7312,0
7313,0
7314,1
7315,0
7316,1
7317,0
7318,0
7319,0
7320,0
7321,0
7322,1
7323,0
7324,0
7325,1
7326,0
7327,0
7328,0
7329,1
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,0
7337,1
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,1
7349,1
7350,0
7351,1
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,1
7360,1
7361,0
7362,0
7363,0
7364,0
7365,1
7366,1
7367,0
7368,1
7369,0
7370,1
7371,1
7372,0
7373,0
7374,1
7375,0
7376,0
7377,0
7378,0
7379,1
7380,0
7381,0
7382,0
7383,1
7384,0
7385,1
7386,1
7387,0
7388,0
7389,0
7390,0
7391,0
7392,1
7393,0
7394,0
7395,0
7396,1
7397,0
7398,1
7399,1
7400,1
7401,0
7402,0
7403,1
7404,0
7405,1
7406,0
7407,0
7408,0
7409,0
7410,0
7411,1
7412,0
7413,1
7414,1
7415,0
7416,0
7417,0
7418,1
7419,1
7420,0
7421,0
7422,0
7423,1
7424,0
7425,0
7426,0
7427,1
7428,0
7429,0
7430,1
7431,0
7432,0
7433,0
7434,1
7435,0
7436,0
7437,0
7438,1
7439,0
7440,0
7441,1
7442,1
7443,0
7444,0
7445,1
7446,1
7447,0
7448,0
7449,1
7450,0
7451,1
7452,0
7453,0
7454,0
7455,0
7456,1
7457,0
7458,1
7459,0
7460,0
7461,1
7462,0
7463,1
7464,1
7465,0
7466,0
7467,0
7468,0
7469,0
7470,1
7471,1
7472,0
7473,0
7474,0
7475,1
7476,1
7477,0
7478,0
7479,0
7480,0
7481,1
7482,1
7483,0
7484,0
7485,0
7486,0
7487,0
7488,1
7489,0
7490,0
7491,0
7492,1
7493,1
7494,0
7495,0
7496,0
7497,1
7498,1
7499,0
7500,0
7501,0
7502,1
7503,1
7504,1
7505,0
7506,1
7507,1
7508,0
7509,0
7510,1
7511,1
7512,1
7513,0
7514,0
7515,0
7516,0
7517,1
7518,0
7519,0
7520,0
7521,1
7522,0
7523,0
7524,0
7525,0
7526,0
7527,0
7528,0
7529,1
7530,1
7531,1
7532,1
7533,0
7534,1
7535,0
7536,0
7537,1
7538,1
7539,0
7540,1
7541,0
7542,0
7543,1
7544,0
7545,1
7546,0
7547,0
7548,0
7549,0
7550,0
7551,0
7552,1
7553,0
7554,1
7555,1
7556,0
7557,0
7558,1
7559,1
7560,0
7561,1
7562,0
7563,0
7564,1
7565,0
7566,0
7567,0
7568,1
7569,0
7570,1
7571,0
7572,1
7573,0
7574,1
7575,1
7576,1
7577,1
7578,0
7579,0
7580,0
7581,0
7582,0
7583,0
7584,1
7585,0
7586,1
7587,1
7588,0
7589,0
7590,0
7591,0
7592,0
7593,0
7594,1
7595,0
7596,1
7597,0
7598,0
7599,1
7600,0
7601,0
7602,0
7603,0
7604,1
7605,0
7606,0
7607,1
7608,0
7609,1
7610,1
7611,0
7612,0
7613,1
7614,1
7615,0
7616,1
7617,1
7618,1
7619,1
7620,0
7621,0
7622,1
7623,0
7624,1
7625,0
7626,1
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,1
7637,0
7638,0
7639,1
7640,1
7641,0
7642,1
7643,0
7644,0
7645,0
7646,0
7647,1
7648,1
7649,0
7650,1
7651,1
7652,0
7653,0
7654,1
7655,0
7656,0
7657,0
7658,0
7659,0
7660,0
7661,1
7662,0
7663,0
7664,0
7665,0
7666,0
7667,1
7668,0
7669,1
7670,1
7671,0
7672,0
7673,0
7674,0
7675,1
7676,1
7677,0
7678,0
7679,0
7680,0
7681,1
7682,0
7683,0
7684,0
7685,1
7686,0
7687,1
7688,1
7689,1
7690,1
7691,0
7692,0
7693,1
7694,0
7695,0
7696,1
7697,0
7698,1
7699,1
7700,0
7701,1
7702,0
7703,1
7704,0
7705,0
7706,0
7707,0
7708,1
7709,1
7710,0
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,0
7718,1
7719,0
7720,0
7721,1
7722,0
7723,0
7724,0
7725,0
7726,1
7727,0
7728,0
7729,1
7730,0
7731,0
7732,0
7733,0
7734,1
7735,0
7736,0
7737,0
7738,0
7739,0
7740,0
7741,0
7742,0
7743,1
7744,0
7745,0
7746,0
7747,0
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,1
7757,0
7758,1
7759,1
7760,1
7761,1
7762,0
7763,1
7764,0
7765,1
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,1
7773,0
7774,1
7775,1
7776,0
7777,0
7778,0
7779,1
7780,1
7781,0
7782,1
7783,0
7784,0
7785,0
7786,0
7787,0
7788,0
7789,1
7790,1
7791,1
7792,0
7793,0
7794,0
7795,0
7796,0
7797,1
7798,1
7799,1
7800,0
7801,0
7802,1
7803,0
7804,1
7805,0
7806,0
7807,1
7808,1
7809,0
7810,1
7811,0
7812,0
7813,1
7814,1
7815,0
7816,0
7817,0
7818,1
7819,1
7820,0
7821,0
7822,1
7823,1
7824,0
7825,0
7826,0
7827,1
7828,0
7829,0
7830,1
7831,0
7832,0
7833,0
7834,0
7835,1
7836,0
7837,0
7838,1
7839,1
7840,1
7841,0
7842,1
7843,1
7844,1
7845,0
7846,1
7847,1
7848,0
7849,1
7850,0
7851,1
7852,0
7853,1
7854,0
7855,1
7856,0
7857,0
7858,1
7859,0
7860,0
7861,0
7862,0
7863,1
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7870,0
7871,1
7872,0
7873,1
7874,0
7875,1
7876,0
7877,0
7878,1
7879,1
7880,0
7881,1
7882,1
7883,1
7884,0
7885,1
7886,0
7887,1
7888,0
7889,0
7890,1
7891,0
7892,0
7893,0
7894,1
7895,0
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,1
7904,1
7905,1
7906,1
7907,0
7908,0
7909,1
7910,1
7911,0
7912,0
7913,0
7914,0
7915,1
7916,0
7917,1
7918,0
7919,1
7920,0
7921,0
7922,1
7923,1
7924,1
7925,1
7926,1
7927,0
7928,1
7929,1
7930,0
7931,0
7932,0
7933,1
7934,0
7935,0
7936,1
7937,0
7938,1
7939,1
7940,0
7941,0
7942,0
7943,1
7944,0
7945,0
7946,0
7947,0
7948,0
7949,1
7950,0
7951,0
7952,1
7953,1
7954,0
7955,1
7956,0
7957,0
7958,1
7959,0
7960,1
7961,0
7962,0
7963,1
7964,0
7965,1
7966,1
7967,0
7968,1
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,1
7977,1
7978,0
7979,0
7980,1
7981,0
7982,0
7983,0
7984,1
7985,1
7986,0
7987,0
7988,0
7989,1
7990,1
7991,0
7992,0
7993,0
7994,1
7995,1
7996,1
7997,1
7998,1
7999,0
8000,0
8001,1
8002,0
8003,0
8004,1
8005,0
8006,1
8007,0
8008,0
8009,1
8010,1
8011,0
8012,1
8013,1
8014,1
8015,1
8016,0
8017,1
8018,0
8019,0
8020,0
8021,0
8022,1
8023,0
8024,0
8025,0
8026,0
8027,0
8028,1
8029,0
8030,1
8031,0
8032,0
8033,0
8034,1
8035,0
8036,1
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,1
8044,0
8045,0
8046,0
8047,0
8048,1
8049,1
8050,0
8051,1
8052,0
8053,1
8054,0
8055,0
8056,1
8057,1
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,1
8067,0
8068,0
8069,1
8070,0
8071,0
8072,1
8073,0
8074,0
8075,1
8076,0
8077,0
8078,0
8079,1
8080,0
8081,0
8082,0
8083,1
8084,1
8085,1
8086,0
8087,0
8088,0
8089,1
8090,1
8091,1
8092,0
8093,0
8094,0
8095,0
8096,0
8097,0
8098,1
8099,0
8100,0
8101,1
8102,1
8103,0
8104,0
8105,0
8106,0
8107,0
8108,1
8109,0
8110,1
8111,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,1
8118,0
8119,0
8120,1
8121,0
8122,0
8123,0
8124,1
8125,0
8126,0
8127,1
8128,0
8129,1
8130,0
8131,1
8132,0
8133,1
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,0
8141,1
8142,1
8143,1
8144,0
8145,0
8146,1
8147,1
8148,0
8149,0
8150,0
8151,0
8152,0
8153,0
8154,0
8155,0
8156,1
8157,0
8158,0
8159,1
8160,0
8161,1
8162,1
8163,1
8164,0
8165,0
8166,0
8167,1
8168,0
8169,0
8170,1
8171,0
8172,0
8173,1
8174,1
8175,0
8176,0
8177,0
8178,0
8179,1
8180,0
8181,0
8182,0
8183,1
8184,1
8185,1
8186,0
8187,0
8188,0
8189,1
8190,1
8191,0
8192,1
8193,0
8194,0
8195,1
8196,1
8197,0
8198,1
8199,0
8200,1
8201,0
8202,0
8203,0
8204,0
8205,0
8206,1
8207,1
8208,0
8209,0
8210,0
8211,0
8212,0
8213,1
8214,0
8215,0
8216,0
8217,0
8218,1
8219,0
8220,0
8221,0
8222,0
8223,1
8224,0
8225,0
8226,0
8227,0
8228,1
8229,0
8230,1
8231,0
8232,1
8233,0
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0
8240,0
8241,1
8242,1
8243,0
8244,1
8245,0
8246,1
8247,1
8248,0
8249,0
8250,1
8251,1
8252,0
8253,0
8254,0
8255,1
8256,1
8257,0
8258,0
8259,0
8260,1
8261,1
8262,0
8263,1
8264,0
8265,1
8266,0
8267,0
8268,1
8269,0
8270,0
8271,0
8272,0
8273,1
8274,0
8275,1
8276,1
8277,0
8278,0
8279,0
8280,0
8281,0
8282,0
8283,1
8284,0
8285,1
8286,1
8287,0
8288,0
8289,1
8290,1
8291,0
8292,1
8293,0
8294,0
8295,0
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,1
8303,0
8304,0
8305,0
8306,1
8307,1
8308,0
8309,1
8310,0
8311,0
8312,0
8313,0
8314,0
8315,1
8316,0
8317,1
8318,0
8319,0
8320,0
8321,1
8322,0
8323,0
8324,0
8325,0
8326,0
8327,0
8328,0
8329,1
8330,0
8331,0
8332,1
8333,0
8334,1
8335,0
8336,0
8337,0
8338,1
8339,0
8340,1
8341,1
8342,0
8343,1
8344,0
8345,0
8346,0
8347,1
8348,0
8349,1
8350,0
8351,0
8352,1
8353,0
8354,0
8355,1
8356,0
8357,1
8358,0
8359,0
8360,1
8361,1
8362,1
8363,1
8364,0
8365,1
8366,0
8367,0
8368,0
8369,0
8370,1
8371,0
8372,0
8373,1
8374,1
8375,1
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,1
8383,0
8384,0
8385,1
8386,0
8387,1
8388,1
8389,1
8390,0
8391,0
8392,1
8393,0
8394,0
8395,0
8396,1
8397,0
8398,0
8399,1
8400,0
8401,1
8402,0
8403,0
8404,1
8405,0
8406,1
8407,1
8408,1
8409,0
8410,0
8411,1
8412,0
8413,0
8414,0
8415,0
8416,0
8417,0
8418,0
8419,0
8420,0
8421,1
8422,0
8423,0
8424,1
8425,1
8426,1
8427,1
8428,1
8429,0
8430,0
8431,0
8432,1
8433,1
8434,0
8435,0
8436,1
8437,1
8438,1
8439,1
8440,0
8441,1
8442,0
8443,1
8444,0
8445,1
8446,0
8447,1
8448,0
8449,1
8450,1
8451,0
8452,0
8453,0
8454,0
8455,0
8456,0
8457,0
8458,0
8459,0
8460,0
8461,0
8462,0
8463,1
8464,1
8465,0
8466,0
8467,1
8468,0
8469,0
8470,1
8471,0
8472,0
8473,0
8474,0
8475,1
8476,0
8477,1
8478,0
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,0
8486,1
8487,0
8488,0
8489,1
8490,0
8491,0
8492,1
8493,1
8494,0
8495,1
8496,0
8497,0
8498,0
8499,1
8500,0
8501,0
8502,1
8503,0
8504,0
8505,1
8506,0
8507,0
8508,1
8509,0
8510,0
8511,0
8512,0
8513,0
8514,0
8515,1
8516,1
8517,1
8518,1
8519,1
8520,0
8521,0
8522,0
8523,0
8524,1
8525,0
8526,0
8527,0
8528,0
8529,1
8530,0
8531,0
8532,0
8533,0
8534,0
8535,1
8536,1
8537,1
8538,0
8539,1
8540,0
8541,1
8542,0
8543,1
8544,0
8545,0
8546,1
8547,0
8548,0
8549,1
8550,0
8551,0
8552,0
8553,0
8554,1
8555,0
8556,1
8557,1
8558,1
8559,0
8560,0
8561,0
8562,1
8563,1
8564,0
8565,1
8566,1
8567,0
8568,0
8569,1
8570,0
8571,1
8572,0
8573,0
8574,0
8575,0
8576,0
8577,0
8578,0
8579,0
8580,1
8581,0
8582,0
8583,0
8584,0
8585,0
8586,0
8587,1
8588,0
8589,1
8590,0
8591,0
8592,1
8593,1
8594,0
8595,1
8596,0
8597,0
8598,0
8599,0
8600,1
8601,0
8602,0
8603,0
8604,0
8605,0
8606,0
8607,0
8608,1
8609,0
8610,0
8611,1
8612,1
8613,1
8614,0
8615,1
8616,1
8617,0
8618,0
8619,0
8620,0
8621,0
8622,0
8623,1
8624,1
8625,0
8626,0
8627,1
8628,0
8629,1
8630,0
8631,0
8632,0
8633,0
8634,1
8635,1
8636,0
8637,0
8638,0
8639,0
8640,0
8641,1
8642,0
8643,0
8644,0
8645,0
8646,0
8647,1
8648,1
8649,0
8650,0
8651,0
8652,0
8653,1
8654,0
8655,0
8656,1
8657,1
8658,1
8659,0
8660,0
8661,1
8662,0
8663,1
8664,1
8665,0
8666,0
8667,0
8668,0
8669,0
8670,0
8671,0
8672,0
8673,0
8674,0
8675,0
8676,0
8677,0
8678,0
8679,0
8680,0
8681,1
8682,0
8683,0
8684,0
8685,0
8686,0
8687,1
8688,1
8689,1
8690,0
8691,0
8692,0
8693,1
8694,0
8695,0
8696,0
8697,0
8698,1
8699,1
8700,0
8701,1
8702,0
8703,0
8704,0
8705,0
8706,1
8707,0
8708,0
8709,1
8710,0
8711,1
8712,0
8713,1
8714,0
8715,1
8716,1
8717,0
8718,0
8719,1
8720,0
8721,1
8722,1
8723,0
8724,0
8725,0
8726,0
8727,1
8728,1
8729,1
8730,1
8731,1
8732,1
8733,0
8734,0
8735,1
8736,0
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,0
8744,0
8745,0
8746,0
8747,0
8748,0
8749,0
8750,1
8751,0
8752,1
8753,0
8754,1
8755,1
8756,1
8757,1
8758,0
8759,0
8760,1
8761,0
8762,1
8763,0
8764,0
8765,1
8766,1
8767,1
8768,1
8769,0
8770,1
8771,1
8772,0
8773,0
8774,1
8775,0
8776,1
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,1
8786,1
8787,0
8788,0
8789,1
8790,0
8791,0
8792,0
8793,0
8794,0
8795,0
8796,0
8797,0
8798,1
8799,1
8800,1
8801,1
8802,1
8803,1
8804,0
8805,0
8806,1
8807,0
8808,1
8809,0
8810,0
8811,1
8812,1
8813,0
8814,0
8815,1
8816,1
8817,1
8818,0
8819,0
8820,1
8821,1
8822,0
8823,0
8824,0
8825,0
8826,1
8827,0
8828,1
8829,0
8830,0
8831,0
8832,0
8833,0
8834,0
8835,0
8836,1
8837,0
8838,0
8839,0
8840,1
8841,0
8842,1
8843,1
8844,0
8845,0
8846,0
8847,1
8848,0
8849,0
8850,0
8851,1
8852,1
8853,0
8854,0
8855,1
8856,0
8857,1
8858,0
8859,1
8860,0
8861,0
8862,0
8863,0
8864,1
8865,1
8866,0
8867,0
8868,1
8869,0
8870,1
8871,0
8872,1
8873,0
8874,0
8875,1
8876,0
8877,0
8878,0
8879,0
8880,0
8881,1
8882,0
8883,1
8884,1
8885,1
8886,1
8887,0
8888,0
8889,1
8890,0
8891,0
8892,0
8893,0
8894,0
8895,0
8896,0
8897,0
8898,1
8899,1
8900,1
8901,0
8902,0
8903,0
8904,1
8905,0
8906,0
8907,0
8908,0
8909,0
8910,0
8911,0
8912,1
8913,0
8914,1
8915,0
8916,0
8917,0
8918,1
8919,1
8920,0
8921,0
8922,0
8923,0
8924,1
8925,1
8926,0
8927,0
8928,0
8929,1
8930,1
8931,0
8932,0
8933,0
8934,0
8935,0
8936,0
8937,0
8938,0
8939,0
8940,0
8941,0
8942,0
8943,0
8944,0
8945,0
8946,0
8947,1
8948,0
8949,1
8950,0
8951,1
8952,1
8953,0
8954,1
8955,0
8956,0
8957,0
8958,0
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,1
8969,0
8970,1
8971,1
8972,0
8973,0
8974,0
8975,0
8976,0
8977,1
8978,1
8979,1
8980,0
8981,1
8982,1
8983,0
8984,1
8985,0
8986,1
8987,0
8988,1
8989,0
8990,1
8991,1
8992,1
8993,1
8994,0
8995,1
8996,0
8997,1
8998,0
8999,1
9000,0
9001,1
9002,1
9003,0
9004,0
9005,1
9006,0
9007,0
9008,0
9009,0
9010,1
9011,1
9012,1
9013,0
9014,0
9015,1
9016,1
9017,1
9018,1
9019,0
9020,1
9021,1
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,1
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,1
9037,0
9038,1
9039,0
9040,1
9041,1
9042,0
9043,0
9044,0
9045,1
9046,1
9047,1
9048,1
9049,1
9050,0
9051,1
9052,0
9053,1
9054,0
9055,0
9056,1
9057,0
9058,1
9059,1
9060,0
9061,1
9062,0
9063,1
9064,0
9065,0
9066,0
9067,0
9068,0
9069,1
9070,1
9071,1
9072,1
9073,1
9074,0
9075,0
9076,1
9077,0
9078,1
9079,0
9080,1
9081,1
9082,1
9083,1
9084,0
9085,0
9086,0
9087,0
9088,0
9089,1
9090,0
9091,0
9092,0
9093,1
9094,1
9095,0
9096,0
9097,0
9098,0
9099,0
9100,0
9101,0
9102,0
9103,1
9104,0
9105,0
9106,0
9107,1
9108,0
9109,1
9110,1
9111,0
9112,0
9113,1
9114,1
9115,1
9116,1
9117,1
9118,1
9119,0
9120,0
9121,1
9122,1
9123,0
9124,0
9125,1
9126,0
9127,0
9128,0
9129,0
9130,0
9131,0
9132,1
9133,0
9134,0
9135,0
9136,1
9137,1
9138,1
9139,0
9140,0
9141,0
9142,0
9143,1
9144,0
9145,1
9146,1
9147,0
9148,0
9149,0
9150,0
9151,0
9152,0
9153,0
9154,0
9155,0
9156,1
9157,0
9158,0
9159,1
9160,0
9161,0
9162,1
9163,0
9164,0
9165,1
9166,0
9167,1
9168,1
9169,1
9170,0
9171,0
9172,0
9173,1
9174,0
9175,1
9176,1
9177,0
9178,1
9179,0
9180,1
9181,1
9182,0
9183,1
9184,1
9185,0
9186,1
9187,0
9188,0
9189,0
9190,1
9191,0
9192,1
9193,0
9194,0
9195,0
9196,1
9197,0
9198,1
9199,0
9200,1
9201,0
9202,1
9203,1
9204,0
9205,0
9206,1
9207,1
9208,0
9209,0
9210,1
9211,1
9212,0
9213,0
9214,0
9215,1
9216,0
9217,0
9218,0
9219,0
9220,0
9221,0
9222,1
9223,0
9224,0
9225,0
9226,1
9227,0
9228,0
9229,1
9230,0
9231,1
9232,0
9233,0
9234,0
9235,0
9236,0
9237,0
9238,0
9239,1
9240,1
9241,0
9242,1
9243,0
9244,0
9245,0
9246,1
9247,1
9248,0
9249,0
9250,0
9251,0
9252,1
9253,1
9254,0
9255,0
9256,1
9257,0
9258,0
9259,0
9260,0
9261,1
9262,1
9263,1
9264,0
9265,0
9266,0
9267,0
9268,0
9269,1
9270,1
9271,0
9272,0
9273,1
9274,1
9275,0
9276,1
9277,1
9278,0
9279,0
9280,0
9281,0
9282,1
9283,1
9284,0
9285,0
9286,0
9287,1
9288,0
9289,0
9290,0
9291,0
9292,0
9293,1
9294,0
9295,1
9296,1
9297,1
9298,1
9299,0
9300,0
9301,1
9302,1
9303,0
9304,0
9305,1
9306,1
9307,0
9308,0
9309,0
9310,0
9311,0
9312,1
9313,0
9314,1
9315,0
9316,1
9317,0
9318,0
9319,0
9320,0
9321,0
9322,1
9323,1
9324,1
9325,1
9326,0
9327,0
9328,0
9329,1
9330,1
9331,0
9332,0
9333,0
9334,0
9335,0
9336,1
9337,1
9338,1
9339,1
9340,1
9341,1
9342,1
9343,0
9344,0
9345,0
9346,0
9347,0
9348,0
9349,0
9350,1
9351,0
9352,0
9353,0
9354,0
9355,0
9356,0
9357,1
9358,1
9359,1
9360,0
9361,0
9362,0
9363,0
9364,1
9365,0
9366,0
9367,0
9368,1
9369,1
9370,1
9371,0
9372,0
9373,0
9374,0
9375,0
9376,1
9377,0
9378,0
9379,0
9380,0
9381,0
9382,1
9383,1
9384,1
9385,1
9386,0
9387,0
9388,1
9389,0
9390,1
9391,1
9392,0
9393,0
9394,0
9395,1
9396,0
9397,1
9398,1
9399,0
9400,0
9401,0
9402,0
9403,0
9404,0
9405,0
9406,0
9407,1
9408,0
9409,0
9410,1
9411,0
9412,1
9413,1
9414,0
9415,0
9416,0
9417,0
9418,1
9419,1
9420,1
9421,1
9422,0
9423,0
9424,0
9425,0
9426,0
9427,1
9428,0
9429,0
9430,0
9431,1
9432,1
9433,0
9434,1
9435,0
9436,1
9437,0
9438,0
9439,0
9440,0
9441,1
9442,0
9443,1
9444,0
9445,0
9446,1
9447,0
9448,1
9449,0
9450,0
9451,0
9452,0
9453,0
9454,0
9455,1
9456,0
9457,0
9458,0
9459,0
9460,0
9461,0
9462,1
9463,1
9464,0
9465,1
9466,0
9467,0
9468,1
9469,1
9470,0
9471,0
9472,0
9473,0
9474,0
9475,0
9476,1
9477,0
9478,0
9479,1
9480,1
9481,0
9482,1
9483,1
9484,0
9485,1
9486,1
9487,0
9488,1
9489,0
9490,0
9491,0
9492,0
9493,0
9494,0
9495,1
9496,1
9497,1
9498,0
9499,0
9500,0
9501,1
9502,0
9503,1
9504,1
9505,0
9506,0
9507,0
9508,1
9509,0
9510,1
9511,1
9512,1
9513,0
9514,0
9515,0
9516,0
9517,0
9518,0
9519,0
9520,0
9521,0
9522,1
9523,1
9524,0
9525,1
9526,1
9527,1
9528,1
9529,0
9530,0
9531,1
9532,0
9533,1
9534,1
9535,0
9536,0
9537,1
9538,0
9539,0
9540,1
9541,0
9542,1
9543,0
9544,0
9545,1
9546,0
9547,0
9548,0
9549,1
9550,0
9551,0
9552,1
9553,0
9554,0
9555,0
9556,0
9557,0
9558,1
9559,1
9560,0
9561,0
9562,0
9563,1
9564,0
9565,1
9566,0
9567,1
9568,0
9569,1
9570,0
9571,1
9572,0
9573,1
9574,1
9575,0
9576,0
9577,1
9578,0
9579,0
9580,0
9581,1
9582,1
9583,0
9584,0
9585,1
9586,1
9587,0
9588,0
9589,0
9590,1
9591,0
9592,1
9593,0
9594,1
9595,1
9596,0
9597,0
9598,0
9599,1
9600,0
9601,0
9602,0
9603,0
9604,0
9605,0
9606,1
9607,0
9608,0
9609,0
9610,0
9611,1
9612,1
9613,0
9614,0
9615,0
9616,0
9617,0
9618,0
9619,1
9620,1
9621,0
9622,1
9623,0
9624,1
9625,1
9626,1
9627,1
9628,1
9629,1
9630,1
9631,1
9632,0
9633,0
9634,1
9635,1
9636,0
9637,0
9638,0
9639,0
9640,1
9641,1
9642,0
9643,1
9644,0
9645,0
9646,0
9647,1
9648,0
9649,1
9650,1
9651,0
9652,0
9653,0
9654,0
9655,0
9656,0
9657,0
9658,1
9659,1
9660,1
9661,1
9662,1
9663,1
9664,0
9665,0
9666,1
9667,0
9668,0
9669,0
9670,0
9671,0
9672,1
9673,0
9674,1
9675,0
9676,1
9677,0
9678,0
9679,0
9680,0
9681,0
9682,0
9683,1
9684,0
9685,0
9686,0
9687,0
9688,0
9689,0
