,0
7599,1
7600,0
7601,0
7602,0
7603,0
7604,1
7605,1
7606,1
7607,1
7608,0
7609,0
7610,0
7611,0
7612,0
7613,1
7614,1
7615,1
7616,1
7617,0
7618,1
7619,0
7620,1
7621,0
7622,1
7623,0
7624,1
7625,0
7626,1
7627,1
7628,1
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,1
7640,0
7641,0
7642,1
7643,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,0
7650,0
7651,1
7652,0
7653,0
7654,1
7655,1
7656,0
7657,0
7658,0
7659,0
7660,1
7661,1
7662,0
7663,1
7664,1
7665,0
7666,0
7667,1
7668,0
7669,1
7670,1
7671,0
7672,0
7673,0
7674,0
7675,0
7676,1
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,1
7684,0
7685,0
7686,0
7687,0
7688,1
7689,1
7690,0
7691,0
7692,0
7693,0
7694,1
7695,1
7696,0
7697,0
7698,0
7699,0
7700,0
7701,1
7702,0
7703,1
7704,0
7705,0
7706,1
7707,0
7708,1
7709,1
7710,0
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,1
7718,0
7719,0
7720,0
7721,1
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,1
7730,0
7731,0
7732,0
7733,0
7734,1
7735,0
7736,0
7737,0
7738,0
7739,0
7740,0
7741,0
7742,0
7743,1
7744,0
7745,0
7746,0
7747,0
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,1
7756,0
7757,1
7758,1
7759,1
7760,1
7761,1
7762,0
7763,1
7764,0
7765,0
7766,0
7767,1
7768,1
7769,0
7770,0
7771,0
7772,1
7773,0
7774,1
7775,1
7776,0
7777,1
7778,0
7779,1
7780,1
7781,0
7782,0
7783,0
7784,0
7785,0
7786,0
7787,0
7788,1
7789,0
7790,1
7791,1
7792,1
7793,0
7794,0
7795,0
7796,0
7797,1
7798,1
7799,1
7800,0
7801,0
7802,0
7803,0
7804,0
7805,0
7806,0
7807,0
7808,1
7809,0
7810,0
7811,1
7812,0
7813,0
7814,1
7815,1
7816,0
7817,0
7818,1
7819,1
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,1
7827,1
7828,0
7829,0
7830,1
7831,0
7832,0
7833,0
7834,0
7835,1
7836,1
7837,0
7838,1
7839,1
7840,1
7841,0
7842,1
7843,0
7844,0
7845,1
7846,0
7847,1
7848,0
7849,0
7850,0
7851,0
7852,1
7853,1
7854,0
7855,0
7856,0
7857,0
7858,0
7859,1
7860,0
7861,0
7862,0
7863,1
7864,1
7865,0
7866,0
7867,0
7868,0
7869,1
7870,0
7871,1
7872,0
7873,1
7874,0
7875,0
7876,0
7877,1
7878,1
7879,1
7880,0
7881,0
7882,1
7883,1
7884,0
7885,1
7886,0
7887,1
7888,0
7889,0
7890,0
7891,0
7892,0
7893,0
7894,1
7895,0
7896,0
7897,1
7898,0
7899,0
7900,1
7901,0
7902,1
7903,0
7904,1
7905,1
7906,1
7907,0
7908,0
7909,0
7910,1
7911,1
7912,0
7913,0
7914,1
7915,1
7916,0
7917,1
7918,0
7919,1
7920,1
7921,0
7922,0
7923,1
7924,1
7925,1
7926,1
7927,0
7928,1
7929,1
7930,0
7931,0
7932,0
7933,1
7934,0
7935,0
7936,0
7937,0
7938,0
7939,1
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,1
7947,0
7948,0
7949,1
7950,0
7951,0
7952,0
7953,1
7954,0
7955,0
7956,0
7957,0
7958,1
7959,0
7960,0
7961,1
7962,0
7963,1
7964,0
7965,1
7966,0
7967,1
7968,1
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,1
7976,0
7977,1
7978,0
7979,1
7980,1
7981,0
7982,0
7983,0
7984,0
7985,0
7986,0
7987,0
7988,0
7989,1
7990,1
7991,0
7992,0
7993,1
7994,0
7995,1
7996,0
7997,0
7998,0
7999,1
8000,0
8001,1
8002,1
8003,0
8004,1
8005,1
8006,1
8007,1
8008,0
8009,1
8010,1
8011,1
8012,1
8013,1
8014,1
8015,1
8016,0
8017,1
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,0
8025,0
8026,0
8027,0
8028,1
8029,0
8030,1
8031,0
8032,1
8033,0
8034,1
8035,0
8036,1
8037,1
8038,1
8039,0
8040,0
8041,0
8042,0
8043,1
8044,0
8045,0
8046,0
8047,0
8048,1
8049,0
8050,0
8051,0
8052,1
8053,0
8054,0
8055,0
8056,1
8057,1
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,1
8067,1
8068,0
8069,1
8070,0
8071,0
8072,1
8073,0
8074,0
8075,0
8076,0
8077,0
8078,0
8079,1
8080,0
8081,0
8082,0
8083,0
8084,0
8085,0
8086,0
8087,1
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0
8096,0
8097,0
8098,1
8099,0
8100,1
8101,0
8102,1
8103,1
8104,0
8105,1
8106,0
8107,0
8108,1
8109,0
8110,0
8111,1
8112,0
8113,0
8114,1
8115,0
8116,0
8117,0
8118,1
8119,0
8120,1
8121,0
8122,0
8123,0
8124,0
8125,0
8126,0
8127,0
8128,1
8129,0
8130,0
8131,1
8132,0
8133,1
8134,0
8135,1
8136,1
8137,0
8138,0
8139,0
8140,1
8141,1
8142,0
8143,0
8144,1
8145,0
8146,0
8147,0
8148,0
8149,1
8150,0
8151,0
8152,0
8153,0
8154,0
8155,0
8156,0
8157,0
8158,0
8159,1
8160,0
8161,1
8162,1
8163,1
8164,0
8165,0
8166,0
8167,1
8168,0
8169,1
8170,1
8171,1
8172,0
8173,1
8174,1
8175,1
8176,0
8177,1
8178,0
8179,0
8180,0
8181,0
8182,0
8183,1
8184,0
8185,1
8186,0
8187,0
8188,0
8189,0
8190,1
8191,1
8192,0
8193,1
8194,0
8195,1
8196,1
8197,1
8198,0
8199,1
8200,1
8201,0
8202,0
8203,0
8204,0
8205,0
8206,0
8207,1
8208,0
8209,0
8210,0
8211,0
8212,0
8213,1
8214,0
8215,0
8216,1
8217,0
8218,0
8219,0
8220,0
8221,0
8222,1
8223,1
8224,0
8225,0
8226,0
8227,0
8228,1
8229,1
8230,0
8231,0
8232,1
8233,0
8234,0
8235,0
8236,0
8237,0
8238,1
8239,0
8240,0
8241,1
8242,1
8243,1
8244,1
8245,0
8246,1
8247,0
8248,0
8249,0
8250,1
8251,0
8252,0
8253,0
8254,0
8255,1
8256,0
8257,0
8258,1
8259,0
8260,1
8261,1
8262,0
8263,1
8264,1
8265,0
8266,1
8267,1
8268,0
8269,1
8270,1
8271,0
8272,1
8273,1
8274,0
8275,0
8276,1
8277,0
8278,1
8279,0
8280,0
8281,0
8282,0
8283,1
8284,1
8285,0
8286,0
8287,0
8288,0
8289,1
8290,0
8291,0
8292,1
8293,0
8294,0
8295,1
8296,1
8297,0
8298,0
8299,0
8300,1
8301,0
8302,0
8303,1
8304,0
8305,0
8306,1
8307,0
8308,0
8309,1
8310,1
8311,1
8312,0
8313,1
8314,1
8315,1
8316,0
8317,1
8318,0
8319,0
8320,0
8321,1
8322,0
8323,1
8324,1
8325,0
8326,0
8327,0
8328,0
8329,0
8330,0
8331,0
8332,1
8333,0
8334,0
8335,0
8336,0
8337,0
8338,1
8339,0
8340,0
8341,1
8342,0
8343,1
8344,0
8345,0
8346,0
8347,1
8348,0
8349,1
8350,0
8351,1
8352,0
8353,0
8354,0
8355,1
8356,0
8357,1
8358,0
8359,1
8360,1
8361,1
8362,0
8363,0
8364,0
8365,0
8366,0
8367,0
8368,0
8369,1
8370,0
8371,0
8372,0
8373,0
8374,1
8375,1
8376,0
8377,0
8378,0
8379,0
8380,0
8381,1
8382,1
8383,0
8384,1
8385,0
8386,0
8387,0
8388,1
8389,1
8390,0
8391,0
8392,0
8393,0
8394,1
8395,0
8396,1
8397,0
8398,0
8399,1
8400,0
8401,1
8402,0
8403,0
8404,1
8405,0
8406,1
8407,1
8408,1
8409,0
8410,1
8411,0
8412,1
8413,0
8414,1
8415,0
8416,1
8417,1
8418,0
8419,0
8420,1
8421,0
8422,1
8423,0
8424,0
8425,0
8426,1
8427,1
8428,0
8429,0
8430,1
8431,1
8432,0
8433,1
8434,0
8435,0
8436,0
8437,0
8438,1
8439,1
8440,0
8441,0
8442,0
8443,0
8444,0
8445,1
8446,1
8447,0
8448,0
8449,1
8450,1
8451,0
8452,0
8453,1
8454,1
8455,1
8456,1
8457,0
8458,1
8459,0
8460,0
8461,0
8462,1
8463,1
8464,0
8465,1
8466,1
8467,0
8468,0
8469,1
8470,0
8471,0
8472,0
8473,0
8474,0
8475,1
8476,0
8477,1
8478,1
8479,0
8480,0
8481,1
8482,0
8483,0
8484,0
8485,0
8486,1
8487,0
8488,0
8489,1
8490,0
8491,0
8492,1
8493,0
8494,1
8495,0
8496,0
8497,0
8498,0
8499,1
8500,1
8501,0
8502,0
8503,0
8504,0
8505,1
8506,0
8507,0
8508,1
8509,0
8510,1
8511,1
8512,0
8513,0
8514,0
8515,1
8516,1
8517,1
8518,0
8519,0
8520,0
8521,1
8522,0
8523,0
8524,1
8525,1
8526,0
8527,0
8528,1
8529,1
8530,0
8531,1
8532,0
8533,0
8534,1
8535,1
8536,1
8537,0
8538,0
8539,1
8540,0
8541,1
8542,0
8543,1
8544,1
8545,1
8546,1
8547,1
8548,0
8549,1
8550,0
8551,0
8552,0
8553,0
8554,1
8555,0
8556,0
8557,1
8558,0
8559,0
8560,0
8561,0
8562,1
8563,1
8564,0
8565,1
8566,0
8567,0
8568,0
8569,1
8570,0
8571,0
8572,1
8573,0
8574,1
8575,0
8576,0
8577,0
8578,0
8579,0
8580,1
8581,0
8582,0
8583,1
8584,1
8585,0
8586,0
8587,1
8588,1
8589,0
8590,0
8591,0
8592,1
8593,0
8594,0
8595,1
8596,0
8597,0
8598,0
8599,0
8600,1
8601,0
8602,1
8603,0
8604,0
8605,0
8606,0
8607,1
8608,1
8609,1
8610,0
8611,1
8612,0
8613,1
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,1
8623,0
8624,1
8625,0
8626,0
8627,1
8628,0
8629,1
8630,1
8631,1
8632,0
8633,0
8634,1
8635,1
8636,0
8637,1
8638,0
8639,1
8640,0
8641,0
8642,0
8643,1
8644,0
8645,1
8646,0
8647,1
8648,0
8649,1
8650,0
8651,0
8652,1
8653,0
8654,0
8655,0
8656,1
8657,1
8658,1
8659,0
8660,1
8661,0
8662,0
8663,0
8664,1
8665,0
8666,1
8667,0
8668,1
8669,0
8670,0
8671,0
8672,0
8673,0
8674,0
8675,0
8676,0
8677,0
8678,0
8679,0
8680,0
8681,0
8682,0
8683,1
8684,1
8685,0
8686,0
8687,0
8688,1
8689,1
8690,0
8691,0
8692,0
8693,1
8694,0
8695,0
8696,0
8697,0
8698,1
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,0
8709,0
8710,1
8711,1
8712,0
8713,1
8714,0
8715,1
8716,1
8717,0
8718,1
8719,1
8720,0
8721,1
8722,0
8723,0
8724,0
8725,0
8726,0
8727,1
8728,1
8729,0
8730,0
8731,0
8732,0
8733,1
8734,0
8735,1
8736,0
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,0
8744,0
8745,0
8746,1
8747,0
8748,0
8749,1
8750,1
8751,1
8752,1
8753,0
8754,1
8755,1
8756,0
8757,1
8758,1
8759,0
8760,0
8761,1
8762,0
8763,1
8764,0
8765,1
8766,0
8767,0
8768,0
8769,0
8770,1
8771,1
8772,0
8773,0
8774,1
8775,0
8776,1
8777,1
8778,0
8779,0
8780,1
8781,0
8782,1
8783,0
8784,1
8785,0
8786,0
8787,0
8788,0
8789,1
8790,0
8791,0
8792,0
8793,0
8794,0
8795,0
8796,0
8797,0
8798,0
8799,0
8800,1
8801,0
8802,1
8803,0
8804,0
8805,0
8806,0
8807,0
8808,1
8809,0
8810,0
8811,0
8812,0
8813,0
8814,0
8815,1
8816,1
8817,1
8818,0
8819,0
8820,1
8821,1
8822,1
8823,0
8824,0
8825,0
8826,1
8827,0
8828,0
8829,0
8830,0
8831,0
8832,0
8833,0
8834,1
8835,0
8836,0
8837,1
8838,0
8839,1
8840,0
8841,0
8842,1
8843,1
8844,1
8845,0
8846,1
8847,1
8848,0
8849,1
8850,0
8851,0
8852,1
8853,0
8854,0
8855,1
8856,0
8857,1
8858,0
8859,0
8860,0
8861,0
8862,0
8863,0
8864,1
8865,0
8866,0
8867,0
8868,1
8869,0
8870,1
8871,0
8872,1
8873,0
8874,0
8875,0
8876,0
8877,1
8878,0
8879,1
8880,0
8881,0
8882,0
8883,1
8884,1
8885,0
8886,1
8887,0
8888,0
8889,1
8890,0
8891,0
8892,0
8893,0
8894,0
8895,0
8896,0
8897,0
8898,1
8899,1
8900,1
8901,1
8902,0
8903,0
8904,1
8905,1
8906,0
8907,0
8908,1
8909,0
8910,0
8911,1
8912,0
8913,0
8914,1
8915,0
8916,0
8917,1
8918,0
8919,0
8920,1
8921,1
8922,1
8923,1
8924,1
8925,1
8926,0
8927,1
8928,0
8929,0
8930,1
8931,0
8932,0
8933,0
8934,0
8935,0
8936,0
8937,0
8938,0
8939,1
8940,0
8941,0
8942,0
8943,0
8944,0
8945,0
8946,0
8947,0
8948,0
8949,1
8950,0
8951,1
8952,0
8953,0
8954,1
8955,0
8956,0
8957,0
8958,0
8959,0
8960,0
8961,1
8962,1
8963,0
8964,0
8965,0
8966,0
8967,0
8968,1
8969,0
8970,0
8971,1
8972,0
8973,0
8974,0
8975,0
8976,0
8977,0
8978,0
8979,1
8980,1
8981,1
8982,1
8983,0
8984,1
8985,0
8986,0
8987,0
8988,0
8989,0
8990,1
8991,0
8992,1
8993,1
8994,0
8995,1
8996,0
8997,0
8998,0
8999,1
9000,1
9001,0
9002,1
9003,0
9004,0
9005,1
9006,1
9007,0
9008,1
9009,1
9010,1
9011,0
9012,0
9013,0
9014,0
9015,0
9016,1
9017,1
9018,1
9019,0
9020,1
9021,1
9022,0
9023,1
9024,0
9025,0
9026,0
9027,1
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,1
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9048,1
9049,0
9050,1
9051,0
9052,0
9053,0
9054,0
9055,0
9056,0
9057,0
9058,0
9059,1
9060,0
9061,1
9062,0
9063,1
9064,1
9065,0
9066,0
9067,0
9068,1
9069,1
9070,1
9071,0
9072,1
9073,1
9074,0
9075,1
9076,0
9077,0
9078,1
9079,0
9080,0
9081,0
9082,1
9083,1
9084,0
9085,0
9086,0
9087,0
9088,0
9089,0
9090,0
9091,1
9092,1
9093,0
9094,0
9095,0
9096,0
9097,0
9098,0
9099,1
9100,1
9101,0
9102,1
9103,1
9104,0
9105,0
9106,0
9107,1
9108,0
9109,1
9110,1
9111,0
9112,0
9113,1
9114,0
9115,1
9116,1
9117,1
9118,0
9119,0
9120,0
9121,0
9122,0
9123,0
9124,1
9125,1
9126,0
9127,1
9128,0
9129,0
9130,0
9131,0
9132,0
9133,0
9134,0
9135,0
9136,1
9137,0
9138,1
9139,0
9140,0
9141,0
9142,0
9143,0
9144,0
9145,1
9146,1
9147,1
9148,0
9149,0
9150,0
9151,0
9152,0
9153,1
9154,1
9155,0
9156,0
9157,0
9158,1
9159,1
9160,0
9161,0
9162,1
9163,0
9164,0
9165,1
9166,1
9167,1
9168,1
9169,1
9170,0
9171,0
9172,1
9173,1
9174,0
9175,1
9176,1
9177,0
9178,1
9179,0
9180,1
9181,1
9182,0
9183,1
9184,1
9185,0
9186,1
9187,0
9188,0
9189,0
9190,1
9191,0
9192,1
9193,1
9194,0
9195,0
9196,1
9197,1
9198,0
9199,0
9200,1
9201,0
9202,0
9203,0
9204,0
9205,0
9206,1
9207,1
9208,1
9209,0
9210,1
9211,1
9212,0
9213,0
9214,1
9215,0
9216,0
9217,0
9218,0
9219,1
9220,0
9221,1
9222,0
9223,0
9224,0
9225,0
9226,1
9227,0
9228,0
9229,1
9230,0
9231,0
9232,0
9233,0
9234,1
9235,0
9236,0
9237,0
9238,1
9239,1
9240,0
9241,0
9242,1
9243,0
9244,0
9245,0
9246,1
9247,0
9248,0
9249,1
9250,0
9251,0
9252,1
9253,1
9254,0
9255,0
9256,1
9257,0
9258,0
9259,1
9260,1
9261,1
9262,0
9263,0
9264,0
9265,0
9266,0
9267,1
9268,0
9269,1
9270,1
9271,1
9272,1
9273,1
9274,0
9275,0
9276,0
9277,0
9278,0
9279,0
9280,0
9281,0
9282,1
9283,1
9284,0
9285,0
9286,0
9287,0
9288,1
9289,0
9290,0
9291,0
9292,0
9293,0
9294,0
9295,0
9296,1
9297,1
9298,0
9299,1
9300,0
9301,0
9302,1
9303,0
9304,0
9305,0
9306,1
9307,1
9308,1
9309,0
9310,0
9311,0
9312,1
9313,1
9314,1
9315,0
9316,1
9317,1
9318,0
9319,0
9320,0
9321,1
9322,0
9323,0
9324,0
9325,1
9326,0
9327,0
9328,0
9329,1
9330,1
9331,0
9332,1
9333,0
9334,1
9335,0
9336,1
9337,0
9338,1
9339,0
9340,1
9341,0
9342,1
9343,0
9344,0
9345,0
9346,0
9347,0
9348,0
9349,0
9350,0
9351,0
9352,0
9353,0
9354,0
9355,0
9356,0
9357,0
9358,0
9359,1
9360,0
9361,1
9362,0
9363,1
9364,1
9365,0
9366,0
9367,0
9368,1
9369,0
9370,1
9371,1
9372,0
9373,1
9374,0
9375,0
9376,0
9377,1
9378,0
9379,0
9380,1
9381,0
9382,1
9383,1
9384,1
9385,0
9386,0
9387,0
9388,1
9389,0
9390,1
9391,1
9392,0
9393,0
9394,0
9395,0
9396,0
9397,1
9398,1
9399,0
9400,0
9401,0
9402,0
9403,0
9404,0
9405,1
9406,0
9407,1
9408,0
9409,0
9410,0
9411,0
9412,1
9413,0
9414,0
9415,0
9416,0
9417,1
9418,1
9419,0
9420,0
9421,1
9422,0
9423,0
9424,1
9425,0
9426,1
9427,1
9428,1
9429,0
9430,0
9431,0
9432,0
9433,1
9434,1
9435,0
9436,0
9437,0
9438,0
9439,1
9440,1
9441,1
9442,0
9443,0
9444,0
9445,0
9446,1
9447,0
9448,1
9449,1
9450,0
9451,0
9452,0
9453,0
9454,0
9455,0
9456,0
9457,0
9458,0
9459,0
9460,0
9461,1
9462,1
9463,1
9464,0
9465,1
9466,0
9467,1
9468,1
9469,0
9470,0
9471,0
9472,0
9473,1
9474,0
9475,0
9476,0
9477,1
9478,0
9479,1
9480,0
9481,0
9482,0
9483,0
9484,0
9485,1
9486,0
9487,0
9488,1
9489,0
9490,0
9491,1
9492,0
9493,0
9494,0
9495,1
9496,0
9497,0
9498,0
9499,0
9500,0
9501,1
9502,1
9503,1
9504,1
9505,0
9506,0
9507,1
9508,0
9509,0
9510,1
9511,0
9512,0
9513,0
9514,0
9515,0
9516,1
9517,0
9518,0
9519,0
9520,0
9521,0
9522,0
9523,0
9524,0
9525,1
9526,1
9527,1
9528,0
9529,0
9530,0
9531,1
9532,0
9533,1
9534,1
9535,0
9536,1
9537,1
9538,0
9539,0
9540,1
9541,1
9542,1
9543,0
9544,0
9545,0
9546,0
9547,1
9548,1
9549,0
9550,1
9551,0
9552,0
9553,0
9554,1
9555,0
9556,1
9557,1
9558,0
9559,0
9560,0
9561,0
9562,0
9563,1
9564,1
9565,1
9566,1
9567,1
9568,0
9569,1
9570,0
9571,1
9572,0
9573,1
9574,1
9575,1
9576,0
9577,0
9578,0
9579,0
9580,1
9581,1
9582,1
9583,0
9584,0
9585,0
9586,1
9587,0
9588,0
9589,0
9590,0
9591,1
9592,1
9593,1
9594,0
9595,0
9596,0
9597,0
9598,1
9599,0
9600,0
9601,0
9602,0
9603,0
9604,0
9605,0
9606,1
9607,0
9608,0
9609,1
9610,0
9611,0
9612,0
9613,0
9614,1
9615,1
9616,0
9617,0
9618,1
9619,1
9620,1
9621,0
9622,1
9623,0
9624,0
9625,1
9626,1
9627,0
9628,0
9629,1
9630,1
9631,0
9632,1
9633,1
9634,0
9635,1
9636,0
9637,0
9638,0
9639,0
9640,1
9641,0
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,0
9649,0
9650,1
9651,0
9652,1
9653,0
9654,0
9655,0
9656,0
9657,1
9658,1
9659,1
9660,0
9661,1
9662,0
9663,1
9664,0
9665,1
9666,0
9667,0
9668,0
9669,0
9670,0
9671,0
9672,0
9673,0
9674,1
9675,0
9676,1
9677,0
9678,0
9679,0
9680,0
9681,1
9682,0
9683,1
9684,0
9685,1
9686,1
9687,0
9688,0
9689,0
9690,0
9691,1
9692,0
9693,0
9694,0
9695,0
9696,1
9697,0
9698,0
9699,1
9700,0
9701,1
9702,0
9703,0
9704,0
9705,0
9706,1
9707,0
9708,0
9709,1
9710,0
9711,0
9712,1
9713,0
9714,1
9715,0
9716,0
9717,0
9718,0
9719,0
9720,0
9721,1
9722,0
9723,1
9724,1
9725,1
9726,0
9727,0
9728,0
9729,1
9730,0
9731,1
9732,0
9733,0
9734,0
9735,0
9736,1
9737,0
9738,0
9739,0
9740,0
9741,0
9742,0
9743,0
9744,0
9745,0
9746,1
9747,0
9748,0
9749,0
9750,0
9751,0
9752,0
9753,0
9754,0
9755,0
9756,0
9757,1
9758,1
9759,0
9760,1
9761,0
9762,0
9763,1
9764,1
9765,0
9766,0
9767,0
9768,0
9769,0
9770,0
9771,1
9772,0
9773,0
9774,1
9775,0
9776,0
9777,1
9778,1
9779,0
9780,1
9781,0
9782,0
9783,0
9784,0
9785,0
9786,0
9787,0
9788,0
9789,1
9790,1
9791,1
9792,0
9793,1
9794,1
9795,1
9796,1
9797,1
9798,0
9799,1
9800,1
9801,0
9802,1
9803,1
9804,0
9805,0
9806,1
9807,0
9808,0
9809,0
9810,0
9811,1
9812,0
9813,1
9814,1
9815,1
9816,0
9817,1
9818,1
9819,0
9820,0
9821,0
9822,0
9823,0
9824,0
9825,1
9826,0
9827,0
9828,0
9829,0
9830,0
9831,0
9832,1
9833,0
9834,1
9835,0
9836,0
9837,0
9838,0
9839,0
9840,1
9841,0
9842,0
9843,0
9844,1
9845,0
9846,1
9847,0
9848,0
9849,1
9850,1
9851,1
9852,0
9853,0
9854,0
9855,1
9856,0
9857,0
9858,0
9859,0
9860,0
9861,0
9862,0
9863,1
9864,1
9865,0
9866,0
9867,0
9868,0
9869,0
9870,1
9871,0
9872,0
9873,1
9874,0
9875,1
9876,1
9877,0
9878,0
9879,0
9880,0
9881,1
9882,0
9883,0
9884,1
9885,1
9886,0
9887,1
9888,1
9889,1
9890,1
9891,0
9892,1
9893,0
9894,0
9895,1
9896,0
9897,0
9898,1
9899,0
9900,1
9901,0
9902,0
9903,0
9904,1
9905,0
9906,1
9907,0
9908,1
9909,0
9910,0
9911,0
9912,0
9913,1
9914,1
9915,1
9916,0
9917,0
9918,1
9919,0
9920,1
9921,1
9922,1
9923,1
9924,0
9925,0
9926,1
9927,1
9928,0
9929,0
9930,0
9931,0
9932,0
9933,0
9934,0
9935,1
9936,1
9937,0
9938,1
9939,0
9940,1
9941,1
9942,0
9943,1
9944,1
9945,0
9946,0
9947,0
9948,0
9949,0
9950,1
9951,1
9952,0
9953,1
9954,0
9955,0
9956,1
9957,0
9958,0
9959,0
9960,0
9961,1
9962,1
9963,0
9964,1
9965,1
9966,1
9967,0
9968,0
9969,0
9970,0
9971,1
9972,0
9973,0
9974,0
9975,0
9976,1
9977,0
9978,0
9979,1
9980,0
9981,0
9982,0
9983,0
9984,0
9985,1
9986,0
9987,1
9988,1
9989,0
9990,1
9991,0
9992,0
9993,0
9994,1
9995,0
9996,0
9997,1
9998,1
9999,0
10000,0
10001,0
10002,0
10003,1
10004,0
10005,0
10006,1
10007,0
10008,0
10009,1
10010,1
10011,1
10012,0
10013,1
10014,0
10015,1
10016,0
10017,0
10018,1
10019,1
10020,0
10021,1
10022,0
10023,1
10024,1
10025,0
10026,0
10027,0
10028,1
10029,1
10030,0
10031,0
10032,1
10033,0
10034,0
10035,1
10036,0
10037,1
10038,0
10039,1
10040,1
10041,0
10042,1
10043,1
10044,0
10045,0
10046,1
10047,1
10048,0
10049,0
10050,0
10051,0
10052,1
10053,0
10054,0
10055,0
10056,1
10057,0
10058,1
10059,1
10060,1
10061,0
10062,1
10063,0
10064,1
10065,1
10066,0
10067,1
10068,0
10069,0
10070,1
10071,0
10072,1
10073,0
10074,1
10075,1
10076,0
10077,1
10078,0
10079,1
10080,1
10081,0
10082,1
10083,1
10084,0
10085,0
10086,0
10087,0
10088,1
10089,0
10090,0
10091,0
10092,1
10093,1
10094,1
10095,1
10096,1
10097,0
10098,0
10099,0
10100,0
10101,1
10102,0
10103,1
10104,1
10105,1
10106,1
10107,0
10108,1
10109,0
10110,1
10111,1
10112,0
10113,0
10114,0
10115,0
10116,1
10117,0
10118,0
10119,1
10120,0
10121,0
10122,0
10123,0
10124,0
10125,0
10126,1
10127,1
10128,0
10129,1
10130,0
10131,1
10132,0
10133,1
10134,1
10135,1
10136,1
10137,1
10138,0
10139,0
10140,0
10141,0
10142,1
10143,1
10144,0
10145,1
10146,0
10147,0
10148,0
10149,0
10150,1
10151,0
10152,1
10153,0
10154,1
10155,1
10156,0
10157,0
10158,0
10159,1
10160,1
10161,1
10162,0
10163,1
10164,0
10165,1
10166,0
10167,0
10168,0
10169,1
10170,1
10171,1
10172,0
10173,0
10174,1
10175,0
10176,1
10177,0
10178,0
10179,0
10180,0
10181,1
10182,0
10183,0
10184,0
10185,0
10186,0
10187,0
10188,1
10189,0
10190,1
10191,0
10192,0
10193,0
10194,1
10195,1
10196,0
10197,0
10198,1
10199,1
10200,0
10201,1
10202,0
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,1
10216,1
10217,0
10218,0
10219,0
10220,0
10221,0
10222,1
10223,0
10224,0
10225,0
10226,0
10227,1
10228,0
10229,0
10230,0
10231,1
10232,0
10233,0
10234,0
10235,1
10236,1
10237,0
10238,0
10239,1
10240,0
10241,0
10242,0
10243,1
10244,0
10245,0
10246,0
10247,0
10248,0
10249,0
10250,0
10251,0
10252,0
10253,0
10254,0
10255,1
10256,0
10257,1
10258,1
10259,0
10260,0
10261,1
10262,0
10263,1
10264,1
10265,0
10266,0
10267,1
10268,1
10269,0
10270,0
10271,1
10272,0
10273,1
10274,0
10275,0
10276,1
10277,0
10278,1
10279,1
10280,0
10281,0
10282,0
10283,0
10284,0
10285,1
10286,1
10287,0
10288,0
10289,0
10290,0
10291,1
10292,1
10293,0
10294,0
10295,0
10296,0
10297,0
10298,1
10299,1
10300,0
10301,0
10302,0
10303,0
10304,0
10305,1
10306,1
10307,0
10308,1
10309,1
10310,0
10311,0
10312,1
10313,0
10314,0
10315,0
10316,1
10317,1
10318,1
10319,1
10320,0
10321,1
10322,0
10323,0
10324,1
10325,1
10326,0
10327,1
10328,0
10329,0
10330,0
10331,1
10332,0
10333,0
10334,1
10335,0
10336,0
10337,0
10338,0
10339,1
10340,1
10341,0
10342,1
10343,0
10344,0
10345,0
10346,0
10347,0
10348,0
10349,0
10350,0
10351,0
10352,0
10353,0
10354,0
10355,0
10356,0
10357,1
10358,0
10359,0
10360,1
10361,0
10362,1
10363,0
10364,0
10365,0
10366,0
10367,0
10368,0
10369,0
10370,0
10371,0
10372,0
10373,0
10374,0
10375,1
10376,0
10377,0
10378,0
10379,0
10380,0
10381,1
10382,0
10383,0
10384,0
10385,0
10386,0
10387,0
10388,1
10389,1
10390,0
10391,1
10392,0
10393,1
10394,0
10395,0
10396,0
10397,0
